SampleID,swab_id,barcode_plate,barcode_well,year,region,site,host_species,host_type,sample_type,survey_type,quadrat_id,meso_shoot_id,ASV4,ASV5,ASV6,ASV11,ASV13,ASV15,ASV17,ASV18,ASV19,ASV24,ASV27,ASV28,ASV39,ASV43,ASV46,ASV47,ASV57,ASV60,ASV71,ASV89,ASV93,ASV104,ASV105,ASV106,ASV107,ASV108,ASV117,ASV118,ASV119,ASV121,ASV122,ASV125,ASV131,ASV132,ASV133,ASV147,ASV153,ASV165,ASV185,ASV188,ASV198,ASV210,ASV217,ASV222,ASV224,ASV239,ASV251,ASV279,ASV281,ASV286,ASV289,ASV302,ASV330,ASV341,ASV342,ASV346,ASV351,ASV352,ASV358,ASV368,ASV373,ASV379,ASV383,ASV386,ASV392,ASV403,ASV408,ASV414,ASV417,ASV420,ASV425,ASV431,ASV467,ASV470,ASV493,ASV495,ASV530,ASV541,ASV559,ASV570,ASV590,ASV640,ASV656,ASV660,ASV661,ASV663,ASV668,ASV671,ASV674,ASV678,ASV683,ASV687,ASV720,ASV737,ASV750,ASV760,ASV775,ASV777,ASV858,ASV881,ASV891,ASV909,ASV930,ASV940,ASV945,ASV953,ASV959,ASV971,ASV989,ASV996,ASV1012,ASV1016,ASV1017,ASV1018,ASV1025,ASV1033,ASV1036,ASV1068,ASV1070,ASV1074,ASV1087,ASV1119,ASV1127,ASV1128,ASV1144,ASV1152,ASV1158,ASV1164,ASV1199,ASV1207,ASV1214,ASV1225,ASV1254,ASV1328,ASV1330,ASV1335,ASV1358,ASV1372,ASV1378,ASV1380,ASV1394,ASV1405,ASV1418,ASV1438,ASV1483,ASV1487,ASV1503,ASV1510,ASV1548,ASV1574,ASV1639,ASV1668,ASV1673,ASV1677,ASV1700,ASV1702,ASV1708,ASV1735,ASV1794,ASV1798,ASV1870,ASV1879,ASV1925,ASV1964,ASV1989,ASV2000,ASV2015,ASV2041,ASV2068,ASV2119,ASV2135,ASV2137,ASV2155,ASV2164,ASV2196,ASV2215,ASV2247,ASV2306,ASV2326,ASV2341,ASV2358,ASV2386,ASV2406,ASV2417,ASV2423,ASV2451,ASV2493,ASV2509,ASV2516,ASV2522,ASV2534,ASV2613,ASV2643,ASV2663,ASV2671,ASV2673,ASV2683,ASV2725,ASV2755,ASV2762,ASV2778,ASV2801,ASV2820,ASV2836,ASV2867,ASV2874,ASV2992,ASV3047,ASV3057,ASV3074,ASV3099,ASV3114,ASV3134,ASV3153,ASV3217,ASV3220,ASV3269,ASV3271,ASV3324,ASV3378,ASV3384,ASV3395,ASV3462,ASV3488,ASV3505,ASV3510,ASV3543,ASV3614,ASV3655,ASV3704,ASV3714,ASV3735,ASV3741,ASV3775,ASV3857,ASV3880,ASV3885,ASV3887,ASV3905,ASV3925,ASV3951,ASV3994,ASV3999,ASV4080,ASV4119,ASV4133,ASV4183,ASV4195,ASV1390,ASV1412,ASV2328,ASV2360
SedTQSB17,SG034,7,A9,2017,triquet,triquet_south,sediment,sediment,sediment,meso_quadrat,1,na,0,0,0,348,1,3,0,0,242,89,25,22,0,0,124,0,0,1,93,150,0,0,38,89,50,18,0,0,9,0,92,16,0,20,0,107,0,0,0,0,4,0,2,9,0,0,0,13,0,0,10,0,5,0,0,0,0,6,1,0,0,0,19,9,11,32,271,85,0,544,13,1,2,0,35,0,6,0,0,0,43,0,0,0,5,2,0,35,1,0,0,0,0,3,5,0,0,0,11,26,0,17,0,11,0,0,0,2,0,7,0,0,0,0,38,0,0,0,2,0,3,3,0,0,0,1,0,3,13,0,0,0,0,0,0,0,0,0,11,0,0,0,0,31,0,12,0,0,3,5,0,0,0,1,3,0,0,5,2,0,0,1,4,7,5,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,4,0,0,5,1,1,1,0,13,0,0,0,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0
WaterTQSB17,SG020,7,A10,2017,triquet,triquet_south,seawater,seawater,seawater,meso_quadrat,1,na,0,203,1,0,1620,0,0,0,300,0,1,0,3,2,20,9,0,441,0,0,23,0,1,2,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,30,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosTQSoldB17,SG073,7,A7,2017,triquet,triquet_south,zostera_marina,zostera,leaf_old,meso_quadrat,1,na,0,0,75,0,2,5,0,16,106,249,648,442,0,170,15,0,0,3,0,0,4,111,50,133,0,77,0,0,1,0,0,344,0,0,0,238,0,6,0,0,0,19,0,0,0,0,0,15,4,0,0,0,0,9,0,0,9,14,0,0,17,0,0,3,0,0,70,0,0,0,7,0,4,0,0,0,14,8,0,31,0,3,0,0,0,0,0,0,0,0,13,0,0,0,1,11,0,0,0,0,0,5,0,0,5,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SedTQSA17,SG046,7,A5,2017,triquet,triquet_south,sediment,sediment,sediment,meso_quadrat,2,na,3,0,0,342,9,5,0,0,101,25,14,17,0,0,35,0,0,1,79,284,0,0,22,7,80,0,0,0,9,0,230,6,0,61,0,49,0,0,0,0,13,0,0,3,0,0,0,8,0,0,17,0,54,0,0,0,0,5,0,0,0,0,66,14,34,48,221,52,0,493,3,0,3,0,29,87,2,0,0,0,15,0,3,0,5,1,0,17,7,0,2,0,0,18,3,0,0,0,7,18,2,14,0,8,0,5,7,0,0,15,0,0,0,0,19,0,0,0,0,0,0,10,0,0,0,1,0,0,20,0,0,0,0,4,0,8,0,0,29,1,0,0,0,20,0,11,0,0,2,8,0,5,0,30,10,9,10,7,0,1,0,0,2,8,5,0,4,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3,0,0,3,0,0,0,0,0,11,0,2,0,0,0,0,4,0,0,0,0,0,0,8,15,0,3,0,8,0,0,0,6,4,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0
WaterTQSA17,SG015,7,A6,2017,triquet,triquet_south,seawater,seawater,seawater,meso_quadrat,2,na,0,122,2,0,2319,0,0,0,174,0,0,3,0,0,1,0,0,218,0,0,7,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosTQSoldA17,SG092,7,A1,2017,triquet,triquet_south,zostera_marina,zostera,leaf_old,meso_quadrat,2,na,3,0,391,1,1,1,0,18,50,310,433,529,0,108,5,0,0,0,2,0,5,37,22,258,0,158,0,0,5,0,0,290,0,0,0,178,0,4,0,0,0,15,0,2,0,0,0,2,0,0,0,0,0,2,0,0,1,4,0,0,14,0,0,2,0,0,28,0,0,0,2,0,3,0,0,0,11,2,0,24,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,2,0,0,3,0,0,1,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosTQSrhrA17,SG024,7,A3,2017,triquet,triquet_south,zostera_marina,zostera,rhizome_hair,meso_quadrat,2,na,1581,0,24,3,3,0,0,0,25,12,0,4,1,2,18,0,0,0,3,2,820,0,1,0,4,2,3,0,0,0,5,8,185,0,0,3,0,0,0,0,0,0,21,2,0,0,0,0,0,0,23,0,0,0,0,4,0,0,161,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,1,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosTQSoldD16,2703,3,D6,2016,triquet,triquet_south,zostera_marina,zostera,leaf_old,meso_quadrat,9,na,0,0,0,0,5,0,0,106,80,534,62,62,0,68,0,0,0,0,0,0,0,0,16,106,0,140,0,0,0,0,0,423,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosTQSoldC16,2731,3,C6,2016,triquet,triquet_south,zostera_marina,zostera,leaf_old,meso_quadrat,8,na,0,0,13,0,0,0,0,27,193,341,303,348,0,152,0,0,0,0,0,0,0,47,15,97,0,37,0,0,0,0,0,491,0,0,0,238,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,82,0,0,9,0,0,133,0,0,0,0,0,0,0,0,0,34,0,0,14,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosTQSnewA,1175,3,A2,2015,triquet,triquet_south,zostera_marina,zostera,leaf_new,meso_quadrat,6,e,625,11,489,15,0,6,0,0,157,114,31,37,1091,36,7,0,7,0,0,0,0,10,7,60,0,18,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,2,0,0,0,0,0,0,0,89,8,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,19,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosTQSoldA,1169,3,F8,2015,triquet,triquet_south,zostera_marina,zostera,leaf_old,meso_quadrat,6,e,0,1,0,12,0,57,0,11,246,474,240,518,0,145,26,0,0,0,0,0,0,32,37,10,0,32,0,0,0,0,0,245,0,0,0,36,0,29,0,0,0,7,0,1,0,0,0,34,1,0,0,0,0,3,0,0,275,0,1,0,112,0,0,8,0,0,155,0,0,0,3,0,21,0,0,0,4,0,0,38,0,7,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,19,0,0,39,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,30,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SedTQSF18,SX506,4,B6,2018,triquet,triquet_south,sediment,sediment,sediment,meso_quadrat,6,na,0,0,10,441,9,10,0,0,182,121,29,66,0,0,195,0,0,0,110,101,0,0,28,26,85,0,11,0,12,0,108,10,0,30,0,32,0,0,0,0,8,0,0,9,0,0,0,18,0,0,7,0,14,0,0,0,0,10,5,0,0,0,21,10,18,66,87,106,0,410,14,4,7,0,36,0,0,0,0,0,74,0,3,0,12,0,0,55,0,0,0,0,0,9,6,0,1,0,8,51,7,25,0,15,0,11,21,0,0,3,0,0,0,0,40,0,0,0,1,0,8,0,0,0,0,4,0,4,6,2,0,0,0,4,0,4,0,0,12,0,0,0,4,18,0,2,0,1,13,0,0,0,0,1,4,0,0,3,1,0,0,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
WaterTQSF18,705,4,C8,2018,triquet,triquet_south,seawater,seawater,seawater,meso_quadrat,6,na,0,15,21,2,5,301,355,12,934,82,13,26,0,18,216,119,43,0,0,0,0,0,4,359,0,9,0,32,4,0,0,189,4,0,0,8,89,11,0,0,0,0,2,7,0,0,1,30,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,3,0,1,5,0,0,0,0,8,3,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,0,2,0,0,0,4,0,10,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosTQSnewF18,AX085,6,A1,2018,triquet,triquet_south,zostera_marina,zostera,leaf_new,meso_quadrat,6,na,50,50,530,59,37,75,1,51,215,385,127,390,17,23,51,0,0,0,14,3,16,23,29,91,5,82,0,0,3,0,13,109,3,0,0,33,0,38,4,0,0,3,10,8,0,0,18,31,0,0,0,0,1,21,0,0,0,10,11,3,94,0,0,5,0,0,15,12,0,5,9,0,0,8,0,5,12,0,0,34,0,3,4,1,0,0,0,0,0,1,1,0,0,0,0,11,0,0,0,9,0,1,0,0,10,0,0,3,0,0,0,0,0,0,47,0,0,0,0,4,0,0,3,0,0,0,0,0,0,2,0,0,6,0,0,3,0,9,2,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,3,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosTQSoldF18,M2M622,4,B1,2018,triquet,triquet_south,zostera_marina,zostera,leaf_old,meso_quadrat,6,na,0,11,60,16,0,1,0,21,55,338,615,1169,0,28,3,0,0,0,0,0,2,65,33,105,0,41,0,0,0,0,8,135,0,1,0,72,0,9,0,0,0,1,0,3,0,0,3,23,1,0,0,0,0,11,0,0,0,2,1,0,40,0,0,5,0,0,49,0,0,0,3,0,1,0,0,0,9,0,0,23,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,4,0,0,5,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosTQSrhrF18,M2M635,4,G7,2018,triquet,triquet_south,zostera_marina,zostera,rhizome_hair,meso_quadrat,6,na,151,6,258,10,5,5,0,6,222,57,34,65,144,0,96,0,0,6,62,11,81,2,10,29,13,158,7,0,12,42,12,156,432,0,0,27,0,1,44,0,67,0,134,39,0,17,0,6,0,0,4,0,0,0,0,0,0,2,0,34,264,0,0,0,0,6,22,10,0,35,7,0,2,3,5,2,7,41,0,0,6,0,31,0,0,0,0,2,1,0,0,0,0,0,0,10,0,0,1,27,3,0,0,2,0,3,0,1,1,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosTQSnewF16,2719,5,F6,2016,triquet,triquet_south,zostera_marina,zostera,leaf_new,meso_quadrat,6,na,183,10,778,0,21,0,0,0,943,176,0,19,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosTQSoldF16,2773,3,F6,2016,triquet,triquet_south,zostera_marina,zostera,leaf_old,meso_quadrat,6,na,0,15,19,0,0,0,0,117,270,82,323,15,0,48,32,14,0,0,5,0,8,54,27,438,0,273,0,0,0,0,0,742,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,13,0,0,0,7,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,28,0,0,0,0,102,0,0,0,0,0,0,0,0,18,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosTQSnewB,1186,3,A1,2015,triquet,triquet_south,zostera_marina,zostera,leaf_new,meso_quadrat,5,c,752,21,594,7,5,0,0,33,148,370,60,64,152,31,25,0,0,0,0,0,0,3,0,14,0,3,0,0,5,0,0,174,36,0,19,36,0,25,0,0,0,1,6,8,0,0,5,1,3,0,0,0,0,5,17,39,7,0,11,0,19,0,0,13,0,0,65,0,0,0,18,8,0,6,0,0,17,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,0,2,0,0,0,0,0,18,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,7,0,0,0,0,0,0,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosTQSoldB,1159,3,D4,2015,triquet,triquet_south,zostera_marina,zostera,leaf_old,meso_quadrat,5,c,6,0,50,10,3,66,0,12,460,394,268,406,0,97,63,0,0,2,1,0,0,64,21,96,0,34,0,0,0,0,0,203,1,0,0,24,0,18,0,0,0,2,2,3,0,0,0,21,2,0,0,0,0,12,2,3,11,0,0,0,73,0,0,0,0,0,158,0,0,0,5,9,8,3,0,0,25,2,0,52,0,0,0,0,0,4,0,0,0,0,19,0,0,0,0,6,0,0,0,1,1,45,0,0,38,0,0,11,4,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,44,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,9,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SedTQSE18,SX505,4,B2,2018,triquet,triquet_south,sediment,sediment,sediment,meso_quadrat,5,na,2,0,0,421,0,5,0,1,159,98,18,36,0,0,171,0,0,0,106,134,0,0,22,20,115,0,0,0,29,0,145,3,0,27,0,25,0,0,0,0,5,0,2,8,0,0,0,28,0,0,13,0,20,0,0,0,0,13,0,0,0,0,30,11,11,84,103,98,0,499,25,3,4,0,29,0,2,2,0,0,63,0,1,0,9,2,0,44,2,0,0,0,0,9,8,0,1,0,10,41,3,16,0,5,0,4,9,1,0,5,0,0,0,0,45,0,0,0,0,0,2,0,0,0,0,2,0,0,10,4,0,0,0,4,0,1,0,0,37,0,0,0,1,10,0,0,0,4,2,0,0,9,0,3,6,0,0,5,0,0,0,2,2,5,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,5,0,0,8,5,0,0,0,20,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,3,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WaterTQSE18,706,6,H4,2018,triquet,triquet_south,seawater,seawater,seawater,meso_quadrat,5,na,1,10,19,2,8,255,620,1,840,62,7,41,0,19,172,69,39,0,1,0,1,2,5,341,3,5,0,30,0,0,0,180,9,0,1,12,87,13,0,0,0,0,0,0,0,0,2,36,0,0,0,3,0,0,0,1,0,0,0,0,11,0,0,2,0,0,10,0,0,1,0,4,2,0,1,0,1,1,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,6,0,3,0,1,0,0,0,0,0,0,0,0,6,0,9,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0,2,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
