"year","date","site","sample","size","taxon"
2015,"1/7/2015","goose south west","F",0.5,"Caprella.laeviuscula"
2015,"1/7/2015","goose south west","F",0.5,"Caprella.laeviuscula"
2015,"1/7/2015","goose south west","F",0.5,"Caprella.laeviuscula"
2015,"1/7/2015","goose south west","F",0.5,"Caprella.laeviuscula"
2015,"1/7/2015","goose south west","F",0.5,"Caprella.laeviuscula"
2015,"1/7/2015","goose south west","F",0.5,"Caprella.laeviuscula"
2015,"1/7/2015","goose south west","F",0.5,"Caprella.laeviuscula"
2015,"1/7/2015","goose south west","F",0.5,"Caprella.laeviuscula"
2015,"1/7/2015","goose south west","F",0.5,"Caprella.laeviuscula"
2015,"1/7/2015","goose south west","F",0.5,"Caprella.laeviuscula"
2015,"1/7/2015","goose south east","A",1,"Caprella.laeviuscula"
2015,"1/7/2015","goose south east","A",0.71,"Caprella.laeviuscula"
2015,"1/7/2015","goose south east","B",0.5,"Caprella.laeviuscula"
2015,"1/7/2015","goose south east","D",5.6,"Caprella.laeviuscula"
2015,"1/7/2015","goose south east","E",0.5,"Caprella.laeviuscula"
2015,"1/7/2015","goose south east","F",0.71,"Caprella.laeviuscula"
2015,"1/7/2015","goose south east","F",0.5,"Caprella.laeviuscula"
2015,"1/7/2015","goose south east","F",0.5,"Caprella.laeviuscula"
2015,"1/7/2015","goose south east","F",0.5,"Caprella.laeviuscula"
2015,"1/7/2015","goose south east","F",0.5,"Caprella.laeviuscula"
2015,"1/7/2015","goose south east","F",0.5,"Caprella.laeviuscula"
2015,"1/7/2015","goose south east","F",0.5,"Caprella.laeviuscula"
2015,"1/7/2015","goose south east","F",0.5,"Caprella.laeviuscula"
2015,"1/7/2015","goose south east","F",0.5,"Caprella.laeviuscula"
2015,"1/7/2015","goose south east","F",0.5,"Caprella.laeviuscula"
2015,"1/7/2015","goose south east","F",0.5,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","A",1,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","A",1,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","A",0.71,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","A",0.71,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","B",1,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","C",5.6,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","D",2.8,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","D",1,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","D",0.71,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","D",0.5,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","D",0.5,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","E",4,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","E",4,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","E",2.8,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","E",1.4,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","E",1.4,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","E",1.4,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","E",1.4,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","E",1.4,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","E",1.4,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","E",1.4,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","E",1.4,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","E",1.4,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","E",1.4,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","E",1.4,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","E",1.4,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","E",1.4,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","E",1.4,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","E",1,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","E",1,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","E",0.5,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","F",4,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","F",2.8,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","F",2,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","F",2,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","F",2,"Caprella.laeviuscula"
2015,"10/7/2015","sandspit","F",1,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","A",4,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","A",2.8,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","A",2.8,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","A",2.8,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","A",2.8,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","A",2,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","A",1.4,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","A",1.4,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","A",1,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","A",1,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","A",1,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","A",1,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","A",1,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","A",1,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","A",0.71,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","A",0.71,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","A",0.71,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","B",4,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","B",4,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","B",2.8,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","B",1.4,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","B",1.4,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","B",1.4,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","B",1,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","C",1.4,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","C",1,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","C",0.71,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","C",0.71,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","D",2,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","D",1.4,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","D",1.4,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","E",2.8,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","E",2,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","E",2,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","E",2,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","E",1,"Caprella.laeviuscula"
2015,"25/06/2015","inner choked","E",1,"Caprella.laeviuscula"
2015,"1/7/2015","goose north","B",5.6,"Caprella.mutica"
2015,"1/7/2015","goose north","B",4,"Caprella.mutica"
2015,"1/7/2015","goose north","B",4,"Caprella.mutica"
2015,"1/7/2015","goose north","B",2.8,"Caprella.mutica"
2015,"1/7/2015","goose north","B",2,"Caprella.mutica"
2015,"1/7/2015","goose north","C",2.8,"Caprella.mutica"
2015,"1/7/2015","goose south west","A",2.8,"Caprella.mutica"
2015,"1/7/2015","goose south west","F",1.4,"Caprella.mutica"
2015,"10/7/2015","sandspit","D",5.6,"Caprella.mutica"
2015,"10/7/2015","sandspit","D",2.8,"Caprella.mutica"
2015,"10/7/2015","sandspit","F",5.6,"Caprella.mutica"
2015,"10/7/2015","sandspit","F",4,"Caprella.mutica"
2015,"25/06/2015","inner choked","A",4,"Caprella.mutica"
2015,"25/06/2015","inner choked","A",2.8,"Caprella.mutica"
2015,"25/06/2015","inner choked","A",2.8,"Caprella.mutica"
2015,"25/06/2015","inner choked","A",2.8,"Caprella.mutica"
2015,"25/06/2015","inner choked","A",2,"Caprella.mutica"
2015,"25/06/2015","inner choked","B",4,"Caprella.mutica"
2015,"25/06/2015","inner choked","B",2,"Caprella.mutica"
2015,"25/06/2015","inner choked","B",2,"Caprella.mutica"
2015,"25/06/2015","inner choked","B",1.4,"Caprella.mutica"
2015,"25/06/2015","inner choked","B",1.4,"Caprella.mutica"
2015,"25/06/2015","inner choked","B",1.4,"Caprella.mutica"
2015,"25/06/2015","inner choked","C",5.6,"Caprella.mutica"
2015,"25/06/2015","inner choked","C",4,"Caprella.mutica"
2015,"25/06/2015","inner choked","C",4,"Caprella.mutica"
2015,"25/06/2015","inner choked","C",4,"Caprella.mutica"
2015,"25/06/2015","inner choked","C",2.8,"Caprella.mutica"
2015,"25/06/2015","inner choked","C",2.8,"Caprella.mutica"
2015,"25/06/2015","inner choked","C",2.8,"Caprella.mutica"
2015,"25/06/2015","inner choked","C",2.8,"Caprella.mutica"
2015,"25/06/2015","inner choked","C",2,"Caprella.mutica"
2015,"25/06/2015","inner choked","C",2,"Caprella.mutica"
2015,"25/06/2015","inner choked","D",2.8,"Caprella.mutica"
2015,"25/06/2015","inner choked","D",2.8,"Caprella.mutica"
2015,"25/06/2015","inner choked","D",2.8,"Caprella.mutica"
2015,"25/06/2015","inner choked","D",2,"Caprella.mutica"
2015,"25/06/2015","inner choked","D",2,"Caprella.mutica"
2015,"25/06/2015","inner choked","D",2,"Caprella.mutica"
2015,"25/06/2015","inner choked","D",2,"Caprella.mutica"
2015,"25/06/2015","inner choked","D",2,"Caprella.mutica"
2015,"25/06/2015","inner choked","E",4,"Caprella.mutica"
2015,"25/06/2015","inner choked","E",4,"Caprella.mutica"
2015,"25/06/2015","inner choked","E",4,"Caprella.mutica"
2015,"25/06/2015","inner choked","E",4,"Caprella.mutica"
2015,"25/06/2015","inner choked","E",4,"Caprella.mutica"
2015,"25/06/2015","inner choked","E",4,"Caprella.mutica"
2015,"25/06/2015","inner choked","E",4,"Caprella.mutica"
2015,"25/06/2015","inner choked","E",4,"Caprella.mutica"
2015,"25/06/2015","inner choked","E",2.8,"Caprella.mutica"
2015,"25/06/2015","inner choked","E",2.8,"Caprella.mutica"
2015,"25/06/2015","inner choked","E",2.8,"Caprella.mutica"
2015,"25/06/2015","inner choked","E",2.8,"Caprella.mutica"
2015,"25/06/2015","inner choked","E",2.8,"Caprella.mutica"
2015,"25/06/2015","inner choked","E",2.8,"Caprella.mutica"
2015,"25/06/2015","inner choked","E",2.8,"Caprella.mutica"
2015,"25/06/2015","inner choked","E",2.8,"Caprella.mutica"
2015,"25/06/2015","inner choked","E",2,"Caprella.mutica"
2015,"25/06/2015","inner choked","E",2,"Caprella.mutica"
2015,"1/7/2015","goose south east","F",5.6,"Idotea.montereynensis"
2015,"1/7/2015","goose south west","B",1.4,"Idotea.resecata"
2015,"1/7/2015","goose south west","E",4,"Idotea.resecata"
2015,"1/7/2015","goose south west","E",4,"Idotea.resecata"
2015,"1/7/2015","goose south east","B",2.8,"Idotea.resecata"
2015,"1/7/2015","goose south east","B",2.8,"Idotea.resecata"
2015,"1/7/2015","goose south east","B",1.4,"Idotea.resecata"
2015,"1/7/2015","goose south east","B",1.4,"Idotea.resecata"
2015,"1/7/2015","goose south east","B",1.4,"Idotea.resecata"
2015,"1/7/2015","goose south east","B",0.71,"Idotea.resecata"
2015,"1/7/2015","goose south east","C",1.4,"Idotea.resecata"
2015,"1/7/2015","goose south east","C",1,"Idotea.resecata"
2015,"1/7/2015","goose south east","C",1,"Idotea.resecata"
2015,"1/7/2015","goose south east","C",1,"Idotea.resecata"
2015,"1/7/2015","goose south east","C",1,"Idotea.resecata"
2015,"1/7/2015","goose south east","C",0.71,"Idotea.resecata"
2015,"1/7/2015","goose south east","D",1.4,"Idotea.resecata"
2015,"1/7/2015","goose south east","D",1,"Idotea.resecata"
2015,"1/7/2015","goose south east","D",0.71,"Idotea.resecata"
2015,"1/7/2015","goose south east","D",0.5,"Idotea.resecata"
2015,"1/7/2015","goose south east","E",4,"Idotea.resecata"
2015,"1/7/2015","goose south east","E",2.8,"Idotea.resecata"
2015,"1/7/2015","goose south east","E",2.8,"Idotea.resecata"
2015,"1/7/2015","goose south east","E",2.8,"Idotea.resecata"
2015,"1/7/2015","goose south east","E",1.4,"Idotea.resecata"
2015,"1/7/2015","goose south east","E",1.4,"Idotea.resecata"
2015,"1/7/2015","goose south east","E",1.4,"Idotea.resecata"
2015,"1/7/2015","goose south east","E",1,"Idotea.resecata"
2015,"1/7/2015","goose south east","E",1,"Idotea.resecata"
2015,"1/7/2015","goose south east","E",0.71,"Idotea.resecata"
2015,"1/7/2015","goose south east","F",2.8,"Idotea.resecata"
2015,"10/7/2015","sandspit","A",4,"Idotea.resecata"
2015,"10/7/2015","sandspit","A",2.8,"Idotea.resecata"
2015,"10/7/2015","sandspit","A",2.8,"Idotea.resecata"
2015,"10/7/2015","sandspit","A",2,"Idotea.resecata"
2015,"10/7/2015","sandspit","A",2,"Idotea.resecata"
2015,"10/7/2015","sandspit","A",2,"Idotea.resecata"
2015,"10/7/2015","sandspit","A",1.4,"Idotea.resecata"
2015,"10/7/2015","sandspit","A",1.4,"Idotea.resecata"
2015,"10/7/2015","sandspit","B",5.6,"Idotea.resecata"
2015,"10/7/2015","sandspit","B",2,"Idotea.resecata"
2015,"10/7/2015","sandspit","B",1.4,"Idotea.resecata"
2015,"10/7/2015","sandspit","B",0.71,"Idotea.resecata"
2015,"10/7/2015","sandspit","B",0.5,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",4,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",4,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",4,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",4,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",2.8,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",2.8,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",2.8,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",2.8,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",2.8,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",2.8,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",2.8,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",2.8,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",2.8,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",2.8,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",2.8,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",2,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",2,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",2,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",2,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",1.4,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",1.4,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",1.4,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",1.4,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",1.4,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",1.4,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",1.4,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",1,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",1,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",1,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",1,"Idotea.resecata"
2015,"10/7/2015","sandspit","C",0.71,"Idotea.resecata"
2015,"10/7/2015","sandspit","D",5.6,"Idotea.resecata"
2015,"10/7/2015","sandspit","D",5.6,"Idotea.resecata"
2015,"10/7/2015","sandspit","D",4,"Idotea.resecata"
2015,"10/7/2015","sandspit","D",4,"Idotea.resecata"
2015,"10/7/2015","sandspit","D",2,"Idotea.resecata"
2015,"10/7/2015","sandspit","D",2,"Idotea.resecata"
2015,"10/7/2015","sandspit","D",2,"Idotea.resecata"
2015,"10/7/2015","sandspit","D",1.4,"Idotea.resecata"
2015,"10/7/2015","sandspit","D",1.4,"Idotea.resecata"
2015,"10/7/2015","sandspit","D",1.4,"Idotea.resecata"
2015,"10/7/2015","sandspit","D",1,"Idotea.resecata"
2015,"10/7/2015","sandspit","D",1,"Idotea.resecata"
2015,"10/7/2015","sandspit","D",1,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",4,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",2.8,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",2.8,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",2.8,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",2.8,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",2.8,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",2,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",2,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",2,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",2,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",2,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",2,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",2,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",1.4,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",1.4,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",1.4,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",1.4,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",1.4,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",1,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",1,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",1,"Idotea.resecata"
2015,"10/7/2015","sandspit","E",0.71,"Idotea.resecata"
2015,"10/7/2015","sandspit","F",2.8,"Idotea.resecata"
2015,"25/06/2015","inner choked","A",4,"Idotea.resecata"
2015,"25/06/2015","inner choked","A",2.8,"Idotea.resecata"
2015,"25/06/2015","inner choked","A",2.8,"Idotea.resecata"
2015,"25/06/2015","inner choked","A",2.8,"Idotea.resecata"
2015,"25/06/2015","inner choked","A",2.8,"Idotea.resecata"
2015,"25/06/2015","inner choked","A",2.8,"Idotea.resecata"
2015,"25/06/2015","inner choked","A",2.8,"Idotea.resecata"
2015,"25/06/2015","inner choked","A",2,"Idotea.resecata"
2015,"25/06/2015","inner choked","A",2,"Idotea.resecata"
2015,"25/06/2015","inner choked","A",2,"Idotea.resecata"
2015,"25/06/2015","inner choked","A",2,"Idotea.resecata"
2015,"25/06/2015","inner choked","A",2,"Idotea.resecata"
2015,"25/06/2015","inner choked","A",2,"Idotea.resecata"
2015,"25/06/2015","inner choked","A",2,"Idotea.resecata"
2015,"25/06/2015","inner choked","A",1.4,"Idotea.resecata"
2015,"25/06/2015","inner choked","A",1.4,"Idotea.resecata"
2015,"25/06/2015","inner choked","A",1.4,"Idotea.resecata"
2015,"25/06/2015","inner choked","A",1.4,"Idotea.resecata"
2015,"25/06/2015","inner choked","B",4,"Idotea.resecata"
2015,"25/06/2015","inner choked","B",4,"Idotea.resecata"
2015,"25/06/2015","inner choked","B",2.8,"Idotea.resecata"
2015,"25/06/2015","inner choked","B",2.8,"Idotea.resecata"
2015,"25/06/2015","inner choked","B",2.8,"Idotea.resecata"
2015,"25/06/2015","inner choked","B",2,"Idotea.resecata"
2015,"25/06/2015","inner choked","B",1.4,"Idotea.resecata"
2015,"25/06/2015","inner choked","B",1,"Idotea.resecata"
2015,"25/06/2015","inner choked","C",4,"Idotea.resecata"
2015,"25/06/2015","inner choked","C",2.8,"Idotea.resecata"
2015,"25/06/2015","inner choked","C",1.4,"Idotea.resecata"
2015,"25/06/2015","inner choked","D",4,"Idotea.resecata"
2015,"25/06/2015","inner choked","D",2.8,"Idotea.resecata"
2015,"25/06/2015","inner choked","D",2,"Idotea.resecata"
2015,"25/06/2015","inner choked","D",2,"Idotea.resecata"
2015,"25/06/2015","inner choked","D",2,"Idotea.resecata"
2015,"25/06/2015","inner choked","D",1,"Idotea.resecata"
2015,"25/06/2015","inner choked","E",4,"Idotea.resecata"
2015,"25/06/2015","inner choked","E",2.8,"Idotea.resecata"
2015,"25/06/2015","inner choked","E",2.8,"Idotea.resecata"
2015,"25/06/2015","inner choked","E",2.8,"Idotea.resecata"
2015,"25/06/2015","inner choked","E",2.8,"Idotea.resecata"
2015,"25/06/2015","inner choked","E",2.8,"Idotea.resecata"
2015,"25/06/2015","inner choked","E",2,"Idotea.resecata"
2015,"25/06/2015","inner choked","E",2,"Idotea.resecata"
2015,"25/06/2015","inner choked","E",1.4,"Idotea.resecata"
2015,"25/06/2015","inner choked","E",1.4,"Idotea.resecata"
2015,"25/06/2015","inner choked","E",1.4,"Idotea.resecata"
2015,"25/06/2015","inner choked","E",1,"Idotea.resecata"
2015,"25/06/2015","inner choked","E",0.71,"Idotea.resecata"
2015,"27/06/2015","mcmullins north","B",2.8,"Pentidotea.wosnesenskii"
2015,"1/7/2015","goose south west","A",5.6,"Pentidotea.wosnesenskii"
2015,"1/7/2015","goose south west","A",1.4,"Pentidotea.wosnesenskii"
2015,"1/7/2015","goose south west","B",2.8,"Pentidotea.wosnesenskii"
2015,"1/7/2015","goose south west","B",1,"Pentidotea.wosnesenskii"
2015,"1/7/2015","goose south west","C",1,"Pentidotea.wosnesenskii"
2015,"1/7/2015","goose south west","C",1,"Pentidotea.wosnesenskii"
2015,"1/7/2015","goose south west","E",5.6,"Pentidotea.wosnesenskii"
2015,"1/7/2015","goose south west","F",5.6,"Pentidotea.wosnesenskii"
2015,"1/7/2015","goose south east","B",1.4,"Pentidotea.wosnesenskii"
2015,"1/7/2015","goose south east","D",5.6,"Pentidotea.wosnesenskii"
2015,"1/7/2015","goose south east","E",5.6,"Pentidotea.wosnesenskii"
2015,"1/7/2015","goose south east","E",5.6,"Pentidotea.wosnesenskii"
2015,"1/7/2015","goose south east","E",5.6,"Pentidotea.wosnesenskii"
2015,"27/06/2015","mcmullins north","A",8,"Leptochelia.dubia"
2015,"27/06/2015","mcmullins north","A",8,"Leptochelia.dubia"
2015,"27/06/2015","mcmullins north","A",8,"Leptochelia.dubia"
2015,"27/06/2015","mcmullins north","A",5.6,"Leptochelia.dubia"
2015,"27/06/2015","mcmullins north","A",5.6,"Leptochelia.dubia"
2015,"27/06/2015","mcmullins north","A",5.6,"Leptochelia.dubia"
2015,"27/06/2015","mcmullins north","A",5.6,"Leptochelia.dubia"
2015,"27/06/2015","mcmullins north","A",5.6,"Leptochelia.dubia"
2015,"27/06/2015","mcmullins north","A",4,"Leptochelia.dubia"
2015,"27/06/2015","mcmullins north","A",4,"Leptochelia.dubia"
2015,"27/06/2015","mcmullins north","A",4,"Leptochelia.dubia"
2015,"27/06/2015","mcmullins north","A",2.8,"Leptochelia.dubia"
